image,class
person25_handwaving_d1_uncomp.avi_frame9.jpg,waving
person25_handwaving_d2_uncomp.avi_frame0.jpg,waving
person25_handwaving_d2_uncomp.avi_frame1.jpg,waving
person25_handwaving_d2_uncomp.avi_frame10.jpg,waving
person25_handwaving_d2_uncomp.avi_frame11.jpg,waving
person25_handwaving_d2_uncomp.avi_frame12.jpg,waving
person25_handwaving_d2_uncomp.avi_frame13.jpg,waving
person25_handwaving_d2_uncomp.avi_frame14.jpg,waving
person25_handwaving_d2_uncomp.avi_frame15.jpg,waving
person25_handwaving_d2_uncomp.avi_frame16.jpg,waving
person25_handwaving_d2_uncomp.avi_frame17.jpg,waving
person25_handwaving_d2_uncomp.avi_frame18.jpg,waving
person25_handwaving_d2_uncomp.avi_frame19.jpg,waving
person25_handwaving_d2_uncomp.avi_frame2.jpg,waving
person25_handwaving_d2_uncomp.avi_frame3.jpg,waving
person25_handwaving_d2_uncomp.avi_frame4.jpg,waving
person25_handwaving_d2_uncomp.avi_frame5.jpg,waving
person25_handwaving_d2_uncomp.avi_frame6.jpg,waving
person25_handwaving_d2_uncomp.avi_frame7.jpg,waving
person25_handwaving_d2_uncomp.avi_frame8.jpg,waving
person25_handwaving_d2_uncomp.avi_frame9.jpg,waving
person25_handwaving_d3_uncomp.avi_frame0.jpg,waving
person25_handwaving_d3_uncomp.avi_frame1.jpg,waving
person25_handwaving_d3_uncomp.avi_frame10.jpg,waving
person25_handwaving_d3_uncomp.avi_frame11.jpg,waving
person25_handwaving_d3_uncomp.avi_frame12.jpg,waving
person25_handwaving_d3_uncomp.avi_frame13.jpg,waving
person25_handwaving_d3_uncomp.avi_frame14.jpg,waving
person25_handwaving_d3_uncomp.avi_frame15.jpg,waving
person25_handwaving_d3_uncomp.avi_frame16.jpg,waving
person25_handwaving_d3_uncomp.avi_frame17.jpg,waving
person25_handwaving_d3_uncomp.avi_frame18.jpg,waving
person25_handwaving_d3_uncomp.avi_frame19.jpg,waving
person25_handwaving_d3_uncomp.avi_frame2.jpg,waving
person25_handwaving_d3_uncomp.avi_frame20.jpg,waving
person25_handwaving_d3_uncomp.avi_frame3.jpg,waving
person25_handwaving_d3_uncomp.avi_frame4.jpg,waving
person25_handwaving_d3_uncomp.avi_frame5.jpg,waving
person25_handwaving_d3_uncomp.avi_frame6.jpg,waving
person25_handwaving_d3_uncomp.avi_frame7.jpg,waving
person25_handwaving_d3_uncomp.avi_frame8.jpg,waving
person25_handwaving_d3_uncomp.avi_frame9.jpg,waving
person25_handwaving_d4_uncomp.avi_frame0.jpg,waving
person25_handwaving_d4_uncomp.avi_frame1.jpg,waving
person25_handwaving_d4_uncomp.avi_frame10.jpg,waving
person25_handwaving_d4_uncomp.avi_frame11.jpg,waving
person25_handwaving_d4_uncomp.avi_frame12.jpg,waving
person25_handwaving_d4_uncomp.avi_frame13.jpg,waving
person25_handwaving_d4_uncomp.avi_frame14.jpg,waving
person25_handwaving_d4_uncomp.avi_frame15.jpg,waving
person25_handwaving_d4_uncomp.avi_frame16.jpg,waving
person25_handwaving_d4_uncomp.avi_frame17.jpg,waving
person25_handwaving_d4_uncomp.avi_frame18.jpg,waving
person25_handwaving_d4_uncomp.avi_frame19.jpg,waving
person25_handwaving_d4_uncomp.avi_frame2.jpg,waving
person25_handwaving_d4_uncomp.avi_frame3.jpg,waving
person25_handwaving_d4_uncomp.avi_frame4.jpg,waving
person25_handwaving_d4_uncomp.avi_frame5.jpg,waving
person25_handwaving_d4_uncomp.avi_frame6.jpg,waving
person25_handwaving_d4_uncomp.avi_frame7.jpg,waving
person25_handwaving_d4_uncomp.avi_frame8.jpg,waving
person25_handwaving_d4_uncomp.avi_frame9.jpg,waving
